gutenberg_id,text,title,author
19726,"need not wear my past like a medallion around my neck, or blazoned and",The Door Through Space,"Bradley, Marion Zimmer"
19726,branded on what was left of my ruined face.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,CHAPTER TWO,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,The Terran Empire has set its blazon on four hundred planets circling,The Door Through Space,"Bradley, Marion Zimmer"
19726,"more than three hundred suns. But no matter what the color of the sun,",The Door Through Space,"Bradley, Marion Zimmer"
19726,"the number of moons overhead, or the geography of the planet, once you",The Door Through Space,"Bradley, Marion Zimmer"
19726,"step inside a Headquarters building, you are on Earth. And Earth would",The Door Through Space,"Bradley, Marion Zimmer"
19726,"be alien to many who called themselves Earthmen, judging by the",The Door Through Space,"Bradley, Marion Zimmer"
19726,strangeness I always felt when I stepped into that marble-and-glass,The Door Through Space,"Bradley, Marion Zimmer"
19726,world inside the skyscraper. I heard the sound of my steps ringing into,The Door Through Space,"Bradley, Marion Zimmer"
19726,"thin resonance along the marble corridor, and squinted my eyes,",The Door Through Space,"Bradley, Marion Zimmer"
19726,readjusting them painfully to the cold yellowness of the lights.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"The Traffic Division was efficiency made insolent, in glass and chrome",The Door Through Space,"Bradley, Marion Zimmer"
19726,"and polished steel, mirrors and windows and looming electronic clerical",The Door Through Space,"Bradley, Marion Zimmer"
19726,machines. Most of one wall was taken up by a TV monitor which gave a,The Door Through Space,"Bradley, Marion Zimmer"
19726,view of the spaceport; a vast open space lighted with blue-white mercury,The Door Through Space,"Bradley, Marion Zimmer"
19726,"vapor lamps, and a chained-down skyscraper of a starship, littered over",The Door Through Space,"Bradley, Marion Zimmer"
19726,with swarming ants. The process crew was getting the big ship ready for,The Door Through Space,"Bradley, Marion Zimmer"
19726,skylift tomorrow morning. I gave it a second and then a third look. I'd,The Door Through Space,"Bradley, Marion Zimmer"
19726,be on it when it lifted.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"Turning away from the monitored spaceport, I watched myself stride",The Door Through Space,"Bradley, Marion Zimmer"
19726,"forward in the mirrored surfaces that were everywhere; a tall man, a",The Door Through Space,"Bradley, Marion Zimmer"
19726,"lean man, bleached out by years under a red sun, and deeply scarred on",The Door Through Space,"Bradley, Marion Zimmer"
19726,"both cheeks and around the mouth. Even after six years behind a desk, my",The Door Through Space,"Bradley, Marion Zimmer"
19726,neat business clothes--suitable for an Earthman with a desk job--didn't,The Door Through Space,"Bradley, Marion Zimmer"
19726,"fit quite right, and I still rose unconsciously on the balls of my feet,",The Door Through Space,"Bradley, Marion Zimmer"
19726,approximating the lean stooping walk of a Dry-towner from the Coronis,The Door Through Space,"Bradley, Marion Zimmer"
19726,plains.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,The clerk behind the sign marked TRANSPORTATION was a little rabbit of a,The Door Through Space,"Bradley, Marion Zimmer"
19726,"man with a sunlamp tan, barricaded by a small-sized spaceport of desk,",The Door Through Space,"Bradley, Marion Zimmer"
19726,and looking as if he liked being shut up there. He looked up in civil,The Door Through Space,"Bradley, Marion Zimmer"
19726,inquiry.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""Can I do something for you?""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""My name's Cargill. Have you a pass for me?""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,He stared. A free pass aboard a starship is rare except for professional,The Door Through Space,"Bradley, Marion Zimmer"
19726,"spacemen, which I obviously wasn't. ""Let me check my records,"" he",The Door Through Space,"Bradley, Marion Zimmer"
19726,"hedged, and punched scanning buttons on the glassy surface. Shadows came",The Door Through Space,"Bradley, Marion Zimmer"
19726,"and went, and I saw myself half-reflected, a tipsy shadow in a flurry of",The Door Through Space,"Bradley, Marion Zimmer"
19726,racing colors. The pattern finally stabilized and the clerk read off,The Door Through Space,"Bradley, Marion Zimmer"
19726,names.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""Brill, Cameron ... ah, yes. Cargill, Race Andrew, Department 38,",The Door Through Space,"Bradley, Marion Zimmer"
19726,"transfer transportation. Is that you?""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,I admitted it and he started punching more buttons when the sound of the,The Door Through Space,"Bradley, Marion Zimmer"
19726,name made connection in whatever desk-clerks use for a brain. He stopped,The Door Through Space,"Bradley, Marion Zimmer"
19726,with his hand halfway to the button.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""Are you Race Cargill of the Secret Service, sir? _The_ Race Cargill?""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
